,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
987880,911,3487,5,1031071337,M,50,0,98226,"Dorado, El (1967)",Western,False
258355,3726,1912,3,966227569,M,25,17,92882,Out of Sight (1998),Action|Crime|Romance,False
933510,5264,1260,3,961886670,M,18,4,15217,M (1931),Crime|Film-Noir|Thriller,False
960456,4345,1454,3,966268174,F,25,14,44304,SubUrbia (1997),Comedy,False
631964,3590,2664,5,966658720,F,18,15,02115,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,False
988463,1860,3572,1,978837522,M,56,16,94591,Carnosaur (1993),Horror|Sci-Fi,False
853574,2015,2027,3,974758879,M,18,4,01003,Mafia! (1998),Comedy|Crime,False
66564,2682,2628,3,973387952,M,18,4,43210,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
856415,4497,1518,4,965000965,M,50,0,29678,Breakdown (1997),Action|Thriller,False
475053,4007,1375,3,965546276,M,35,12,88005,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
887798,699,1352,3,975561750,M,18,0,73505,Albino Alligator (1996),Crime|Thriller,False
35628,2933,588,2,971487559,M,35,11,32082,Aladdin (1992),Animation|Children's|Comedy|Musical,False
179014,3393,356,3,967498748,M,35,12,60563,Forrest Gump (1994),Comedy|Romance|War,False
644437,2962,1077,3,977248750,M,35,3,94109,Sleeper (1973),Comedy|Sci-Fi,False
519267,92,2874,4,977646980,F,18,4,44243,"Pajama Game, The (1957)",Comedy,False
538957,1029,1220,4,980038551,M,25,0,20015,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
887956,1707,1280,4,974876563,M,50,1,95070,Raise the Red Lantern (1991),Drama,False
603351,4906,1892,5,963476073,M,50,17,49506,"Perfect Murder, A (1998)",Mystery|Thriller,False
81188,4535,3107,4,964722307,M,18,19,17517,Backdraft (1991),Action|Drama,False
938439,1015,2084,3,975015527,M,35,3,11220,Newsies (1992),Children's|Musical,False
599483,2683,257,5,979965604,M,35,7,60188,Just Cause (1995),Mystery|Thriller,False
170753,268,1784,4,976646816,F,18,12,29708,As Good As It Gets (1997),Comedy|Drama,False
163506,4004,459,1,965562189,M,50,0,21050,"Getaway, The (1994)",Action,False
33715,2748,2294,2,973208743,M,25,4,85719,Antz (1998),Animation|Children's,False
846516,2967,1963,4,971133285,M,25,0,94110,Take the Money and Run (1969),Comedy,False
341148,3080,1441,3,969810222,M,25,20,55410,Benny & Joon (1993),Comedy|Romance,False
801074,5614,1208,5,959133191,M,25,0,12833,Apocalypse Now (1979),Drama|War,False
141806,3290,2571,5,968092611,M,25,14,90292,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
391839,926,367,4,975263428,M,1,10,07869,"Mask, The (1994)",Comedy|Crime|Fantasy,False
958291,3693,306,4,966358004,M,25,15,94062,Three Colors: Red (1994),Drama,False
27528,4375,527,5,965177127,F,25,5,40241,Schindler's List (1993),Drama|War,False
384524,594,25,1,975900053,F,56,13,60076,Leaving Las Vegas (1995),Drama|Romance,False
146930,5361,3735,3,960526728,F,50,16,92026,Serpico (1973),Crime|Drama,False
644588,4053,1077,4,965496366,M,25,18,36264,Sleeper (1973),Comedy|Sci-Fi,False
600718,386,1883,3,976303221,M,25,0,55408,Bulworth (1998),Comedy,False
945621,1545,3925,4,974742347,M,25,20,20009,Stranger Than Paradise (1984),Comedy,False
197911,5847,1580,5,957791426,F,18,4,02464,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
836804,5543,2088,2,959705401,M,25,17,97401,Popeye (1980),Adventure|Comedy|Musical,False
61936,130,2194,5,977432036,M,35,17,50021,"Untouchables, The (1987)",Action|Crime|Drama,False
13561,4670,595,4,963802314,M,35,5,91343,Beauty and the Beast (1991),Animation|Children's|Musical,False
605916,4736,2840,4,963632905,M,18,20,91505,Stigmata (1999),Thriller,False
252821,1680,1192,5,974840401,M,25,20,95380,Paris Is Burning (1990),Documentary,False
218617,615,2366,3,975805950,M,50,17,32951,King Kong (1933),Action|Adventure|Horror,False
679438,601,546,1,975880485,F,18,20,06320,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,False
995011,5333,2481,3,960825389,F,25,7,02332,My Name Is Joe (1998),Drama|Romance,False
61917,2,2194,4,978299297,M,56,16,70072,"Untouchables, The (1987)",Action|Crime|Drama,False
791653,3217,2463,4,968782564,F,35,0,92630,Ruthless People (1986),Comedy,False
242622,4834,296,5,1003771869,F,45,9,03862,Pulp Fiction (1994),Crime|Drama,False
198314,3261,1049,3,968936865,M,45,20,87505,"Ghost and the Darkness, The (1996)",Action|Adventure,False
116632,181,480,4,977087763,M,18,17,33186,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
696367,4344,785,4,965222963,M,25,1,44240,Kingpin (1996),Comedy,False
258966,829,2716,3,987133236,M,1,19,53711,Ghostbusters (1984),Comedy|Horror,False
79905,4801,434,5,962964906,M,25,4,30349,Cliffhanger (1993),Action|Adventure|Crime,False
330589,690,597,4,975585370,M,25,12,90717,Pretty Woman (1990),Comedy|Romance,False
535419,3285,3254,1,968627118,M,25,4,44706,Wayne's World 2 (1993),Comedy,False
963670,5044,2240,5,962546113,F,35,6,23507,My Bodyguard (1980),Drama,False
220918,5758,1387,5,958306224,F,50,1,29642,Jaws (1975),Action|Horror,False
537453,355,1586,3,977032167,M,18,3,55107,G.I. Jane (1997),Action|Drama|War,False
300319,1164,1449,4,1021599412,F,25,19,90020,Waiting for Guffman (1996),Comedy,False
62471,3075,2194,4,969898690,F,25,11,06107,"Untouchables, The (1987)",Action|Crime|Drama,False
55501,888,3114,4,975256730,F,1,10,08820,Toy Story 2 (1999),Animation|Children's|Comedy,False
96081,6000,3257,2,956884529,M,45,17,30075,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
637817,5896,1614,3,957458904,M,25,0,60657,In & Out (1997),Comedy,False
730699,3892,1249,4,969754942,M,25,20,91505,Nikita (La Femme Nikita) (1990),Thriller,False
299271,4917,913,4,962677939,M,45,0,27312,"Maltese Falcon, The (1941)",Film-Noir|Mystery,False
910637,2453,3811,5,980727176,M,25,7,55429,Breaker Morant (1980),Drama|War,False
77402,4039,3578,4,965504787,M,25,16,97401,Gladiator (2000),Action|Drama,False
364035,5886,1488,2,957485929,M,25,20,02139,"Devil's Own, The (1997)",Action|Drama|Thriller|War,False
22023,1716,2321,5,974712441,M,25,0,43229,Pleasantville (1998),Comedy,False
324870,4785,2406,4,963006343,F,25,14,55104,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
769362,5682,315,3,1026684143,M,18,0,23455-4959,"Specialist, The (1994)",Action,False
569813,3829,1498,1,965937901,F,25,1,22307,Inventing the Abbotts (1997),Drama|Romance,False
439535,6000,2640,4,956881844,M,45,17,30075,Superman (1978),Action|Adventure|Sci-Fi,False
172131,957,2943,4,975129968,M,35,1,29706,Indochine (1992),Drama|Romance,False
676431,3384,1499,2,967566411,M,35,7,91304,Anaconda (1997),Action|Adventure|Thriller,False
10279,10,594,5,978226913,F,35,1,95370,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,False
846933,4715,1603,3,963507037,M,25,2,97205,Mimic (1997),Sci-Fi|Thriller,False
958880,5046,3819,4,1041627921,M,25,16,60614,Tampopo (1986),Comedy,False
739801,2881,11,3,972259597,F,25,12,77019,"American President, The (1995)",Comedy|Drama|Romance,False
440859,5605,592,3,959194323,F,18,2,95008,Batman (1989),Action|Adventure|Crime|Drama,False
941700,5517,2210,4,959700925,M,56,0,80210,Sabotage (1936),Thriller,False
148200,2899,1597,4,971922454,M,35,14,94133,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,False
896280,2077,193,2,980061539,M,18,0,55112,Showgirls (1995),Drama,False
391142,4433,2699,4,965099491,M,25,0,43081,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
40258,5795,2762,2,958145546,M,25,1,92688,"Sixth Sense, The (1999)",Thriller,False
284723,2627,2959,5,973628758,M,25,1,06877,Fight Club (1999),Drama,False
499521,2567,3153,3,973958886,M,25,0,06451,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,False
686324,2309,1242,3,974488127,F,45,0,08901,Glory (1989),Action|Drama|War,False
857649,4535,2408,3,964721204,M,18,19,17517,Cocoon: The Return (1988),Comedy|Sci-Fi,False
201282,3189,733,5,969791133,M,25,16,90292,"Rock, The (1996)",Action|Adventure|Thriller,False
419346,5831,3270,3,957888928,M,25,1,92120,"Cutting Edge, The (1992)",Drama,False
533263,2756,541,5,973193606,M,18,4,97331,Blade Runner (1982),Film-Noir|Sci-Fi,False
791602,2436,2463,4,976154403,M,25,7,22902,Ruthless People (1986),Comedy,False
943131,2583,3791,3,975805526,M,35,7,19610,Footloose (1984),Drama,False
156365,3365,1090,4,967661322,M,50,17,23059,Platoon (1986),Drama|War,False
5614,5049,2355,4,1022688994,M,25,12,60613,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
569973,2428,2883,3,974225954,M,45,17,45255,Mumford (1999),Comedy,False
839782,3233,2919,4,980652536,M,50,2,60660,Year of Living Dangerously (1982),Drama|Romance,False
949038,1117,407,3,975693758,M,18,14,10017,In the Mouth of Madness (1995),Horror|Thriller,False
777184,3693,350,3,966357445,M,25,15,94062,"Client, The (1994)",Drama|Mystery|Thriller,False
543720,3412,2393,4,969589426,M,25,18,85213,Star Trek: Insurrection (1998),Action|Sci-Fi,False
597356,352,2581,4,976323976,M,18,4,60115,Never Been Kissed (1999),Comedy|Romance,False
33495,696,2294,3,975563197,M,25,12,94114,Antz (1998),Animation|Children's,False
527011,1680,971,3,974841162,M,25,20,95380,Cat on a Hot Tin Roof (1958),Drama,False
600840,1395,1883,4,975005723,M,25,2,07026,Bulworth (1998),Comedy,False
346486,1101,1380,4,1025036288,M,35,1,06417,Grease (1978),Comedy|Musical|Romance,False
987794,2244,3367,2,974595328,M,1,10,60565,"Devil's Brigade, The (1968)",War,False
706955,1010,585,2,975221643,M,25,0,10310,"Brady Bunch Movie, The (1995)",Comedy,False
892819,1650,2606,3,974715851,M,25,19,94607,Idle Hands (1999),Comedy|Horror,False
690848,4102,1407,4,965412247,M,1,10,48655,Scream (1996),Horror|Thriller,False
377050,129,1589,5,977435162,M,25,11,20164,Cop Land (1997),Crime|Drama|Mystery,False
855148,6018,2524,3,956763932,M,35,1,48906,"Towering Inferno, The (1974)",Action|Drama,False
112836,4972,442,2,962607517,M,35,0,95118,Demolition Man (1993),Action|Sci-Fi,False
521414,975,539,2,975107211,M,35,0,98136,Sleepless in Seattle (1993),Comedy|Romance,False
972204,3391,479,3,967657585,M,18,4,48135,Judgment Night (1993),Action,False
135063,4041,1198,4,965502421,M,18,3,48005,Raiders of the Lost Ark (1981),Action|Adventure,False
779076,5575,2266,3,959293242,M,35,7,19808,"Butcher's Wife, The (1991)",Comedy|Romance,False
441617,676,1918,2,976165746,M,18,16,55129,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,False
79093,1912,1217,1,1014105019,M,25,4,91325,Ran (1985),Drama|War,False
800792,4150,1208,4,965341874,M,25,0,29672,Apocalypse Now (1979),Drama|War,False
320392,2116,34,3,974648445,M,18,4,49546,Babe (1995),Children's|Comedy|Drama,False
820781,3304,1299,5,968006729,F,45,5,92649,"Killing Fields, The (1984)",Drama|War,False
29043,457,1097,5,976231923,M,18,4,54703,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
951326,5329,3538,5,987486696,F,25,5,91773,East is East (1999),Comedy,False
821181,1449,3546,4,975529443,M,35,20,17112,What Ever Happened to Baby Jane? (1962),Drama|Thriller,False
798719,4024,144,4,965519466,M,25,5,45011,"Brothers McMullen, The (1995)",Comedy,False
59897,4033,1246,5,965525343,M,25,6,43551,Dead Poets Society (1989),Drama,False
531975,5281,1073,4,961178147,M,25,2,90210,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
499562,3771,3153,3,966049641,M,25,1,14982,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,False
554451,5684,2046,3,958608528,M,18,16,94110,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,False
82823,858,1253,5,975344980,M,35,14,10013,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,False
82635,4742,3035,4,963330726,M,25,3,94118,Mister Roberts (1955),Comedy|Drama|War,False
958121,673,306,5,975619310,M,25,20,10023,Three Colors: Red (1994),Drama,False
885728,3067,2007,3,996606049,F,25,0,02148,Polish Wedding (1998),Comedy,False
174177,2589,318,4,973864795,M,25,0,19004,"Shawshank Redemption, The (1994)",Drama,False
28898,36,1097,4,978061007,M,25,3,94123,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
508962,2175,2000,5,974610330,M,25,4,99217,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
275406,2131,3020,3,974645270,M,25,0,01701,Falling Down (1993),Action|Drama,False
854610,1100,2430,2,974924197,M,25,0,60090,Mighty Joe Young (1949),Adventure|Children's|Drama,False
528577,1100,2012,3,974926576,M,25,0,60090,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
139153,5677,2359,4,960226518,M,25,1,13210,Waking Ned Devine (1998),Comedy,False
173898,1828,318,5,974698420,M,18,4,07030,"Shawshank Redemption, The (1994)",Drama,False
149815,2018,1954,4,974674584,M,35,16,46214,Rocky (1976),Action|Drama,False
225789,5211,1240,4,961597615,M,25,1,40214,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
388394,1246,1673,4,974887843,M,18,4,98225,Boogie Nights (1997),Drama,False
253381,3065,3081,3,969998826,F,18,4,48135,Sleepy Hollow (1999),Horror|Romance,False
177448,3093,1244,4,969650291,F,45,20,89134,Manhattan (1979),Comedy|Drama|Romance,False
4229,76,2355,4,977846589,M,35,7,55413,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
446301,705,671,3,975548741,M,25,4,48065,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,False
414320,2566,3623,4,1007364360,M,35,17,94022,Mission: Impossible 2 (2000),Action|Thriller,False
762980,1059,3423,2,974953215,F,25,0,97213,School Daze (1988),Drama,False
10387,840,594,5,976207126,F,25,3,02828,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,False
27437,4086,527,5,965515232,F,1,10,55391,Schindler's List (1993),Drama|War,False
355680,3626,1393,4,966621998,M,25,17,75075,Jerry Maguire (1996),Drama|Romance,False
219275,5795,2366,5,958143844,M,25,1,92688,King Kong (1933),Action|Adventure|Horror,False
836608,3292,2088,4,968212525,F,50,6,79410,Popeye (1980),Adventure|Comedy|Musical,False
506925,2178,62,5,974610836,M,45,14,85251,Mr. Holland's Opus (1995),Drama,False
979135,1227,2963,3,976905496,M,50,1,90027,Joe the King (1999),Crime|Drama,False
266918,5792,1704,4,1001009122,M,25,17,43201,Good Will Hunting (1997),Drama,False
517774,1317,3675,4,978985880,M,45,7,98028,White Christmas (1954),Musical,False
802725,107,3726,4,977534205,M,45,18,63129,Assault on Precinct 13 (1976),Action|Thriller,False
503742,549,1125,4,976123081,M,25,6,53217,"Return of the Pink Panther, The (1974)",Comedy,False
260375,4705,2716,3,963535381,F,18,0,75115,Ghostbusters (1984),Comedy|Horror,False
678195,753,2953,4,975896168,M,1,10,42754,Home Alone 2: Lost in New York (1992),Children's|Comedy,False
37902,5888,1022,4,957481334,M,25,20,64114,Cinderella (1950),Animation|Children's|Musical,False
22652,4979,2321,4,962599551,M,35,2,55423,Pleasantville (1998),Comedy,False
169281,5601,780,3,959212363,M,35,1,98225,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
235334,262,3793,4,976660143,F,25,1,68503,X-Men (2000),Action|Sci-Fi,False
104521,5630,589,4,980084687,M,35,17,06854,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
468095,713,2746,2,975537821,M,35,7,79912,Little Shop of Horrors (1986),Comedy|Horror|Musical,False
216967,4150,1036,3,965341248,M,25,0,29672,Die Hard (1988),Action|Thriller,False
638725,36,3156,1,978062357,M,25,3,94123,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,False
22753,5567,2321,4,959349043,M,50,3,78704,Pleasantville (1998),Comedy,False
159769,5355,349,4,960595489,M,56,0,78232,Clear and Present Danger (1994),Action|Adventure|Thriller,False
368829,149,1277,5,977325623,M,25,1,29205,Cyrano de Bergerac (1990),Action|Drama|Romance,False
771597,5747,1298,3,958356981,M,25,0,03755,Pink Floyd - The Wall (1982),Drama|Musical|War,False
726966,1468,112,3,974753667,M,1,14,19147,Rumble in the Bronx (1995),Action|Adventure|Crime,False
276536,3476,2159,1,967128414,M,50,0,44126,Henry: Portrait of a Serial Killer (1990),Crime|Horror,False
62111,1120,2194,4,1037338159,M,18,4,95616,"Untouchables, The (1987)",Action|Crime|Drama,False
59811,3487,1246,4,967075403,M,18,4,60611,Dead Poets Society (1989),Drama,False
949684,5767,1988,2,959056411,M,25,2,75287,Hello Mary Lou: Prom Night II (1987),Horror,False
351480,1941,474,3,974852121,M,35,17,94550,In the Line of Fire (1993),Action|Thriller,False
789073,4312,3689,1,966462318,M,25,18,78757,Porky's II: The Next Day (1983),Comedy,False
669814,1333,3635,4,974777790,M,25,17,06460,"Spy Who Loved Me, The (1977)",Action,False
375991,3208,111,3,968552864,M,25,14,30342,Taxi Driver (1976),Drama|Thriller,False
366473,136,1059,4,977422820,M,18,2,21202,William Shakespeare's Romeo and Juliet (1996),Drama|Romance,False
825159,4596,2926,4,964222157,F,18,4,94611,Hairspray (1988),Comedy|Drama,False
209998,2665,2115,1,973450662,M,35,11,98443,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
540308,1465,1080,4,974765736,M,50,16,93003,Monty Python's Life of Brian (1979),Comedy,False
532918,1522,541,4,974745350,M,35,20,10025,Blade Runner (1982),Film-Noir|Sci-Fi,False
370427,5361,3528,3,960521429,F,50,16,92026,"Prince of Tides, The (1991)",Drama|Romance,False
106317,2026,1945,5,974723768,M,50,16,49277,On the Waterfront (1954),Crime|Drama,False
218777,1947,2366,3,974692730,M,25,7,94041,King Kong (1933),Action|Adventure|Horror,False
649593,829,1748,4,975369048,M,1,19,53711,Dark City (1998),Film-Noir|Sci-Fi|Thriller,False
273192,5217,2580,3,961551045,M,25,17,01060,Go (1999),Crime,False
967481,3673,3860,4,966745265,M,25,2,10003,"Opportunists, The (1999)",Crime,False
178386,1647,356,5,974804506,M,18,18,98118,Forrest Gump (1994),Comedy|Romance|War,False
120101,698,1265,4,1015127990,M,18,4,76401,Groundhog Day (1993),Comedy|Romance,False
875686,5883,1474,1,957533260,F,18,0,02138,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,False
161616,5201,457,3,961647566,M,50,7,95376,"Fugitive, The (1993)",Action|Thriller,False
890565,6025,1623,1,956730954,F,25,1,32607,Wishmaster (1997),Horror,False
706512,2900,1694,3,971909303,M,18,12,95120,"Apostle, The (1997)",Drama,False
929228,5361,146,5,960525669,F,50,16,92026,"Amazing Panda Adventure, The (1995)",Adventure|Children's,False
385473,216,2324,5,976864408,M,45,13,52761,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,False
439505,5880,2640,4,958405369,M,25,1,08904,Superman (1978),Action|Adventure|Sci-Fi,False
788787,5011,612,4,962637535,M,18,4,64154,"Pallbearer, The (1996)",Comedy,False
762212,3887,1920,1,965806208,M,18,4,80513,Small Soldiers (1998),Animation|Children's|Fantasy|War,False
799111,3651,906,5,966462963,M,25,14,98103,Gaslight (1944),Mystery|Thriller,False
988636,2177,619,3,974609297,F,35,20,95451,Ed (1996),Comedy,False
49538,5668,260,5,958757630,F,25,3,41030,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
5855,5854,2355,3,958270119,M,45,7,33135,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
710594,3615,1405,3,966603012,M,25,17,76028,Beavis and Butt-head Do America (1996),Animation|Comedy,False
940987,1941,3837,1,974850978,M,35,17,94550,Phantasm II (1988),Horror,False
587688,3163,2572,3,968886612,M,18,15,95616,10 Things I Hate About You (1999),Comedy|Romance,False
538041,678,2021,3,988638375,M,25,0,34952,Dune (1984),Fantasy|Sci-Fi,False
982993,3850,2889,5,965882685,M,18,3,92278,"Mystery, Alaska (1999)",Comedy,False
447905,176,3525,3,977099515,F,18,3,55016,Bachelor Party (1984),Comedy,False
830408,4962,1231,4,963097888,M,25,6,55439,"Right Stuff, The (1983)",Drama,False
642949,4948,2010,5,962641322,M,45,2,94618,Metropolis (1926),Sci-Fi,False
581691,5555,2414,3,959809845,M,1,10,37830,Young Sherlock Holmes (1985),Action|Adventure|Mystery,False
